id,startTime,duration,endTime,totalPausedTime,completed,stopped,type,tags
1307,2025-01-24T14:28:16+05:30,300,2025-01-24T14:28:18+05:30,0,,Y,Rest,Maths revision 
1308,2025-01-24T14:28:18+05:30,300,2025-01-24T14:28:20+05:30,0,,Y,Rest,Maths revision 
1309,2025-01-24T14:28:20+05:30,1500,2025-01-24T14:28:23+05:30,0,,Y,Work,Test
1311,2025-01-24T20:35:00+05:30,7200,2025-01-24T22:35:00+05:30,0,Y,,Work,Test
1312,2025-01-25T08:17:39+05:30,7200,2025-01-25T10:12:34+05:30,0,,Y,Work,Chemistry revision 
1313,2025-01-25T10:12:35+05:30,7200,2025-01-25T11:48:17+05:30,2666,,Y,Work,Chemistry revision 
1314,2025-01-25T12:43:17+05:30,7200,2025-01-25T13:26:05+05:30,0,,Y,Work,Chemistry revision 
1315,2025-01-25T14:37:18+05:30,7200,2025-01-25T18:10:45+05:30,5777,,Y,Work,Chemistry revision 
1316,2025-01-25T18:10:46+05:30,7200,2025-01-25T20:53:00+05:30,3782,,Y,Work,Chemistry revision 
1317,2025-01-25T22:33:59+05:30,7200,2025-01-25T23:48:44+05:30,633,,Y,Work,Chemistry revision 
1318,2025-01-26T00:18:32+05:30,7200,2025-01-26T02:43:43+05:30,1510,Y,,Work,Chemistry revision 
1319,2025-01-26T11:40:43+05:30,300,2025-01-26T11:40:46+05:30,0,,Y,Rest,Maths revision 
1320,2025-01-26T11:40:46+05:30,300,2025-01-26T11:40:48+05:30,0,,Y,Rest,Maths revision 
1321,2025-01-26T11:40:49+05:30,300,2025-01-26T11:40:51+05:30,0,,Y,Rest,Maths revision 
1322,2025-01-26T11:40:50+05:30,1500,2025-01-26T11:40:52+05:30,0,,Y,Work,Chemistry revision 
1323,2025-01-26T11:40:54+05:30,7200,2025-01-26T16:42:47+05:30,15492,,Y,Work,Chemistry revision 
1324,2025-01-26T16:42:52+05:30,7200,2025-01-26T18:30:08+05:30,815,,Y,Work,Maths revision 
1325,2025-01-26T18:30:09+05:30,7200,2025-01-26T21:03:46+05:30,8052,,Y,Work,Maths revision 
1326,2025-01-26T23:21:17+05:30,7200,2025-01-27T11:59:36+05:30,41226,,Y,Work,Phy revision 
1327,2025-01-27T08:00:00+05:30,7200,2025-01-27T10:00:00+05:30,0,Y,,Work,Phy revision 
1328,2025-01-27T11:59:00+05:30,7200,2025-01-27T12:30:48+05:30,0,,Y,Work,Chemistry revision 
1329,2025-01-27T12:30:00+05:30,3540,2025-01-27T13:29:00+05:30,0,Y,,Work,Maths practice 
1330,2025-01-27T17:46:00+05:30,3240,2025-01-27T18:40:00+05:30,0,Y,,Work,Chemistry revision 
1331,2025-01-27T20:00:00+05:30,5700,2025-01-27T21:35:00+05:30,0,Y,,Work,Chemistry revision 
1336,2025-01-28T09:00:00+05:30,7200,2025-01-28T11:00:00+05:30,0,Y,,Work,Chemistry revision 
1337,2025-01-28T11:00:00+05:30,7200,2025-01-28T13:00:00+05:30,0,Y,,Work,Phy revision 
1338,2025-01-28T14:33:00+05:30,7200,2025-01-28T16:33:00+05:30,0,Y,,Work,Maths revision 
1339,2025-01-28T18:00:00+05:30,7200,2025-01-28T20:00:00+05:30,0,Y,,Work,Chemistry revision 
1340,2025-01-29T09:00:00+05:30,7200,2025-01-29T11:00:00+05:30,0,Y,,Work,Test
1341,2025-01-29T11:00:00+05:30,3960,2025-01-29T12:06:00+05:30,0,Y,,Work,Test
1342,2025-01-30T00:00:00+05:30,7200,2025-01-30T02:00:00+05:30,0,Y,,Work,School 
1343,2025-01-30T02:00:00+05:30,7200,2025-01-30T04:00:00+05:30,0,Y,,Work,School 
1344,2025-01-30T10:00:00+05:30,7200,2025-01-30T12:00:00+05:30,0,Y,,Work,School 
1345,2025-01-30T12:00:00+05:30,7200,2025-01-30T14:00:00+05:30,0,Y,,Work,School 
1332,2025-02-03T09:38:24+05:30,7200,2025-02-03T11:42:34+05:30,522,,Y,Work,School 
1333,2025-02-03T11:42:35+05:30,7200,2025-02-03T13:01:29+05:30,3385,,Y,Work,School 
1334,2025-02-03T13:36:52+05:30,7200,2025-02-03T15:03:15+05:30,0,,Y,Work,School 
1335,2025-02-03T15:03:17+05:30,7200,2025-02-03T15:43:12+05:30,0,,Y,Work,School 
1346,2025-02-03T15:45:22+05:30,7200,2025-02-03T17:45:23+05:30,0,Y,,Work,School 
1347,2025-02-03T17:50:38+05:30,300,2025-02-03T17:50:42+05:30,0,,Y,Rest,Maths revision 
1348,2025-02-03T17:50:42+05:30,1500,2025-02-03T17:50:44+05:30,0,,Y,Work,School 
1349,2025-02-03T17:50:49+05:30,6600,2025-02-03T18:20:29+05:30,4,,Y,Work,Physic lec
1350,2025-02-03T20:26:03+05:30,6600,2025-02-03T22:14:45+05:30,4010,,Y,Work,Phy prac
1351,2025-02-03T22:14:45+05:30,6600,2025-02-03T23:04:30+05:30,2392,,Y,Work,Phy prac
1352,2025-02-03T23:04:59+05:30,6600,2025-02-04T10:14:43+05:30,39739,,Y,Work,School 
1353,2025-02-04T10:14:48+05:30,6600,2025-02-04T13:07:05+05:30,6505,,Y,Work,Maths revision 
1354,2025-02-04T13:07:05+05:30,6600,2025-02-04T14:45:11+05:30,1085,,Y,Work,Phy prac
1355,2025-02-06T08:56:23+05:30,6600,2025-02-06T12:11:37+05:30,5124,,Y,Work,School 
1356,2025-02-06T12:11:38+05:30,6600,2025-02-06T20:07:31+05:30,24584,,Y,Work,School 
1357,2025-02-06T20:07:31+05:30,6600,2025-02-06T21:14:57+05:30,0,,Y,Work,School 
1358,2025-02-06T21:38:18+05:30,6600,2025-02-07T10:16:28+05:30,44493,,Y,Work,School 
1359,2025-02-07T10:25:45+05:30,7200,2025-02-07T14:58:11+05:30,9597,,Y,Work,School 
1360,2025-02-07T14:58:12+05:30,7200,2025-02-07T18:23:48+05:30,8079,,Y,Work,School 
1361,2025-02-07T18:23:49+05:30,7200,2025-02-07T18:37:49+05:30,0,,Y,Work,School 
1362,2025-02-07T19:15:49+05:30,7200,2025-02-07T19:24:04+05:30,0,,Y,Work,Phy revision 
1363,2025-02-07T19:24:08+05:30,7200,2025-02-07T20:02:40+05:30,198,,Y,Work,Phy prac
1364,2025-02-07T20:02:44+05:30,7200,2025-02-07T20:10:24+05:30,0,,Y,Work,Phy prac
1365,2025-02-07T21:10:04+05:30,7200,2025-02-07T23:05:33+05:30,0,,Y,Work,Phy prac
1366,2025-02-07T23:05:34+05:30,7200,2025-02-07T23:37:26+05:30,0,,Y,Work,Phy prac
1367,2025-02-08T00:24:05+05:30,7200,2025-02-08T10:57:14+05:30,37871,,Y,Work,School 
1368,2025-02-08T10:57:00+05:30,7200,2025-02-08T12:57:00+05:30,0,,Y,Work,School 
1369,2025-02-08T13:49:37+05:30,7200,2025-02-08T15:14:15+05:30,0,,Y,Work,School 
1370,2025-02-08T15:36:45+05:30,7200,2025-02-08T17:22:05+05:30,0,,Y,Work,Phy prac
1371,2025-02-08T17:22:06+05:30,7200,2025-02-08T17:39:10+05:30,0,,Y,Work,Phy prac
1372,2025-02-08T18:25:07+05:30,7200,2025-02-08T19:18:26+05:30,0,,Y,Work,Phy prac
1373,2025-02-08T20:41:16+05:30,7200,2025-02-08T21:54:18+05:30,1708,,Y,Work,School 
1374,2025-02-08T21:54:17+05:30,900,2025-02-08T21:54:22+05:30,0,,Y,Rest,Maths revision 
1375,2025-02-08T21:54:23+05:30,900,2025-02-08T21:54:25+05:30,0,,Y,Rest,Maths revision 
1376,2025-02-08T21:54:25+05:30,1500,2025-02-08T21:54:27+05:30,0,,Y,Work,School 
1377,2025-02-08T21:54:28+05:30,7200,2025-02-08T22:27:48+05:30,0,,Y,Work,School 
1378,2025-02-08T22:48:00+05:30,7200,2025-02-08T23:49:00+05:30,0,,Y,Work,Chemistry revision 
1379,2025-02-09T08:00:00+05:30,7200,2025-02-09T10:00:00+05:30,0,Y,,Work,Chemistry revision 
1380,2025-02-09T10:00:00+05:30,3600,2025-02-09T11:00:00+05:30,0,Y,,Work,Phy revision 
1381,2025-02-09T12:00:00+05:30,7200,2025-02-09T14:00:00+05:30,0,Y,,Work,Test
1382,2025-02-09T14:00:00+05:30,3780,2025-02-09T15:03:00+05:30,0,Y,,Work,Test
1383,2025-02-09T21:00:00+05:30,1800,2025-02-09T21:30:00+05:30,0,Y,,Work,School 
1385,2025-02-10T08:00:00+05:30,7200,2025-02-10T10:00:00+05:30,0,Y,,Work,Test
1386,2025-02-10T10:01:00+05:30,7200,2025-02-10T12:01:00+05:30,0,Y,,Work,Test
1384,2025-02-10T19:00:00+05:30,7200,2025-02-10T21:00:00+05:30,0,Y,,Work,Test
